Depth,Train,Test1,Test2,Test3,Test4,Test5,Test6,Test7,Test8,Test9,Test10,Test11,Test12,Test13,Test14,Test15,Test16,Test17,Test18,Test19,Test20,Test21,Test22,Test23,Test24,Test25,Test26,Test27,Test28,Test29,Test30,Test31,Test32,Test33,Test34,Test35,Test36,Test37,Test38,Test39,Test40,Test41,Test42,Test43,Test44,Test45,Test46,Test47,Test48,Test49,Test50,Mean,STD,First_Quartile,Median,Third_Quartile
32,61.273428075440606,44.97354497354497,44.619105199516326,46.04779411764706,45.38545059717698,46.43734643734644,45.628742514970064,44.527896995708154,48.38709677419355,40.784863349684656,42.15962441314554,45.68854568854569,46.666666666666664,46.63518299881936,46.80616740088105,44.02985074626866,47.35483870967742,42.49699879951981,47.265625,44.567627494456765,43.66197183098591,43.321718931475026,46.21951219512195,47.8908188585608,43.673469387755105,46.57236126224157,44.742990654205606,46.94501018329939,47.61255115961801,46.094609460946096,44.40639269406393,45.38461538461539,44.832402234636874,44.17845484221981,45.76271186440678,45.09345794392524,43.514150943396224,46.70391061452514,44.518716577540104,47.44958481613286,45.22821576763486,44.533947065592635,45.023148148148145,45.905420991926185,47.783251231527096,45.82392776523702,44.308035714285715,47.74665042630938,44.19191919191919,45.29201430274136,45.16129032258064,45.40080403290686,1.581822322847871,44.52101168208212,45.338314843678376,46.61947756467491
33,61.377555548980745,46.09826589595375,45.11568123393317,45.030425963488845,45.39007092198582,47.795163584637265,45.62268803945746,45.8072590738423,48.64864864864865,41.10486891385768,41.222879684418146,45.73002754820937,45.34574468085106,47.0668485675307,46.38403990024938,43.46330275229357,48.40579710144928,41.84852374839538,44.750656167979,43.246753246753244,43.31983805668016,44.31818181818182,47.397260273972606,48.23989569752282,44.28969359331476,45.45454545454545,44.58281444582815,48.38337182448037,48.41954022988506,46.73913043478261,42.92803970223325,43.741588156123825,45.17045454545455,43.96248534583822,45.218417945690675,45.58472553699284,43.67945823927765,47.85202863961814,44.50704225352113,47.74281805745554,45.70596797671033,43.23094425483504,44.96732026143791,46.116504854368934,47.2400513478819,46.43734643734644,45.04830917874396,48.175182481751825,45.00665778961385,44.00977995110024,44.92131616595136,45.40936713250151,1.8795010484024095,44.296815649531524,45.282081313270865,46.66368443542357
34,61.367657466383584,44.63414634146341,44.52214452214452,45.07819687212511,45.0523864959255,47.081712062256805,45.81901489117984,45.85201793721973,48.52272727272727,40.7773851590106,41.535615171137835,47.17223650385604,46.330275229357795,47.46192893401015,47.5583864118896,44.98510427010923,47.306176084099874,44.18604651162791,46.9678953626635,44.7520184544406,45.375,45.1685393258427,46.524064171122994,48.35294117647059,43.30413016270338,46.017699115044245,44.61709211986681,48.216340621403916,48.162230671736374,48.86934673366834,44.45783132530121,45.11627906976744,44.79695431472081,46.320346320346324,45.248380129589634,46.977329974811084,44.34889434889435,46.79695982627579,46.772068511198945,46.82440846824408,45.51451187335092,44.20454545454545,45.01216545012166,45.43429844097995,49.63855421686747,47.851335656213706,46.85777287761852,48.71099050203528,43.946731234866824,44.742990654205606,45.38653366583541,45.9032536180179,1.7793260291072093,44.76325241951065,45.66676338226538,47.05561654039538
35,61.37622245787675,45.784695201037614,45.62268803945746,44.4232602478551,44.45754716981132,44.394110985277464,45.05363528009535,45.9837019790454,48.594847775175644,39.77941176470588,41.91033138401559,46.064516129032256,45.74712643678161,46.20024125452352,45.63106796116505,43.90243902439025,47.16459197786998,42.243436754176614,46.19640387275242,44.87034949267193,43.246753246753244,43.60730593607306,44.215349369988544,48.7468671679198,44.45945945945946,46.03658536585366,44.58380843785633,46.94501018329939,46.90860215053764,46.92622950819672,44.3800695249131,44.53038674033149,45.17426273458445,44.39461883408072,45.556805399325086,45.707070707070706,43.12896405919662,46.788990825688074,44.642857142857146,47.63124199743918,46.88796680497925,42.75618374558304,45.39877300613497,44.91725768321513,47.49694749694749,45.83333333333333,45.41387024608501,46.30071599045346,43.95465994962217,44.61883408071749,44.44444444444444,45.193172566055615,1.6678539604905986,44.40177918752431,45.28651787035971,46.16343193682238
36,61.33654354336719,45.1831750339213,44.9748743718593,45.903361344537814,44.98229043683589,46.94960212201592,45.590062111801245,44.831730769230774,49.192546583850934,39.81831945495837,41.75257731958763,45.984455958549226,42.961165048543684,46.34146341463415,47.53694581280788,45.016429353778754,48.6280487804878,41.83796856106409,46.206896551724135,43.22981366459627,43.53393085787452,45.870393900889454,45.078979343863914,47.83653846153847,42.29857819905213,46.682464454976305,44.64944649446495,49.38725490196079,46.484375,47.25130890052356,44.221105527638194,45.19350811485643,45.91280653950954,46.616541353383454,42.937219730941706,48.031496062992126,44.96732026143791,48.33729216152019,46.59400544959128,46.73629242819843,45.01347708894879,44.01650618982118,44.00527009222661,46.03365384615385,47.721518987341774,47.4390243902439,45.0887573964497,46.24203821656051,43.22033898305085,45.43010752688172,44.881889763779526,45.49270334642914,1.980691681022939,44.695017563156405,45.510084819341486,46.66598367957809
37,61.4100185528757,44.94238156209987,44.680851063829785,43.766816143497756,44.76885644768856,46.317280453257794,45.75471698113208,45.90747330960854,47.43729552889858,40.974729241877256,42.47787610619469,44.75347661188369,43.16628701594533,47.02907711757269,46.64466446644664,44.44444444444444,48.040638606676346,42.33490566037736,46.49006622516556,43.79391100702576,43.016069221260814,44.74616292798111,44.625,49.07292954264524,41.646778042959426,45.46424759871932,44.8512585812357,46.294513955726664,47.41488020176545,44.57323498419389,43.71460928652321,44.85749690210657,45.654993514915695,45.894263217097865,44.21168687982359,48.53333333333333,43.7875751503006,46.55555555555556,45.8970792767733,45.984455958549226,45.3227931488801,43.20276497695853,44.61942257217848,44.8394495412844,46.7956469165659,46.70454545454545,45.302013422818796,46.02122015915119,43.287327478042656,43.85569334836528,44.083224967490246,45.091119482227406,1.6957198571956684,43.91257625314652,44.85437774167113,46.226190506582796
38,61.40820226370719,45.63843236409608,45.838218053927314,44.394213381555154,45.53349875930521,46.799431009957324,45.50625711035267,46.74046740467405,48.654970760233915,41.39194139194139,42.78704612365064,46.01542416452442,44.24379232505643,46.683673469387756,46.95752009184845,44.72049689440994,48.95104895104895,43.38747099767982,47.16981132075472,44.24460431654676,43.16185696361355,45.990566037735846,46.1439588688946,48.641975308641975,44.16058394160584,45.62899786780384,44.224037339556595,47.151277013752456,47.22222222222222,45.717234262125906,43.532058492688414,45.90964590964591,46.017699115044245,45.6,44.506726457399104,48.0,43.70522006141249,47.3568281938326,46.31432545201669,48.84979702300406,45.501285347043705,43.28018223234624,45.72192513368984,45.371428571428574,47.172081829121545,46.44107351225204,45.04896626768226,46.42375168690958,43.159203980099505,44.68571428571428,44.866920152091254,45.62331724840652,1.6677271345041838,44.422341650516145,45.677833313110995,46.726268920852476
39,61.44418584096868,45.48919949174079,43.561973525872446,45.16129032258064,43.340857787810386,47.73936170212766,45.023148148148145,44.11764705882353,47.6905311778291,41.10078627591137,41.77820267686425,44.66750313676286,43.942731277533035,47.05882352941176,47.13513513513514,45.675105485232066,48.42249657064472,42.55813953488372,46.666666666666664,43.208556149732615,44.30844553243574,44.827586206896555,44.58128078817734,48.25511432009627,41.77362893815636,47.05882352941176,45.213379469434834,48.09843400447427,46.28712871287129,47.02970297029702,44.224037339556595,45.532435740514074,45.67741935483871,46.11923509561305,43.00306435137895,47.64468371467026,44.37869822485207,45.64971751412429,46.71140939597315,46.566791510611736,45.19104084321476,43.14903846153847,44.31418522860493,45.97701149425287,46.57210401891253,46.2962962962963,44.75982532751092,46.365914786967416,44.08866995073892,45.370370370370374,44.936708860759495,45.28600676014524,1.7455603997026308,44.24513938777638,45.291874919902604,46.570775891837336
40,61.43727377063654,45.956873315363886,45.1530612244898,45.03968253968254,44.87917146144994,47.1004243281471,45.21212121212122,46.682750301568156,48.96907216494845,41.308411214953274,41.980624327233585,45.646067415730336,46.8586387434555,45.83333333333333,46.403712296983755,43.701226309921964,47.06703910614525,40.74074074074074,47.01086956521739,44.45876288659794,43.648648648648646,43.65175332527207,45.33169533169533,48.41168996188056,42.98136645962733,46.22741764080765,45.72446555819478,47.80701754385965,47.682119205298015,44.58735262593784,42.0824295010846,46.36363636363636,44.99314128943759,44.642857142857146,46.208530805687204,45.51804423748545,44.50489662676823,45.978391356542616,44.48979591836735,47.91403286978508,45.646067415730336,43.63207547169811,45.54973821989529,45.925925925925924,47.39583333333333,46.248462484624845,44.41833137485312,48.46266471449488,42.91139240506329,43.77182770663563,44.17009602194788,45.3376855995032,1.8326658646731349,44.428439252789325,45.533891228690365,46.39369331364691
41,61.453122241186506,46.87933425797504,45.767195767195766,45.35240040858019,45.10489510489511,46.62921348314607,46.391752577319586,45.346062052505964,49.405548216644654,39.93948562783661,42.12152420185376,47.43243243243243,46.113306982872196,45.93908629441624,47.01583434835566,43.88824214202561,46.400000000000006,42.745098039215684,45.8498023715415,43.76623376623377,43.69973190348526,44.871794871794876,44.56654456654457,49.60835509138381,43.53393085787452,47.418967587034814,44.763092269326684,48.49939975990396,47.91965566714491,47.023809523809526,44.11764705882353,45.725915875169605,45.258620689655174,45.31645569620253,44.92099322799097,45.38745387453875,44.538834951456316,47.22564734895191,44.79889042995839,45.96199524940617,46.23044096728307,44.31216931216932,45.32828282828283,45.5470737913486,48.046875,47.8502080443828,45.0,48.2468443197756,44.82306684141547,46.16419919246299,45.2247191011236,45.68038127947493,1.791971410096173,44.80493453282266,45.46726383294367,46.8168040642678
42,61.46103131622321,45.53686934023286,45.680473372781066,45.83751253761284,44.40344403444034,47.04264099037139,45.22439585730725,45.31615925058548,47.19626168224299,42.66900790166813,42.17479674796748,46.79144385026738,46.01156069364162,47.66355140186916,46.57534246575342,44.114528101802755,47.527472527472526,42.270531400966185,45.82781456953642,43.4881087202718,43.66013071895425,44.34180138568129,47.5206611570248,48.59335038363171,43.095238095238095,46.4159811985899,44.252873563218394,48.06201550387597,47.9002624671916,47.36225087924971,43.60189573459716,45.84837545126354,45.27296937416778,43.42672413793103,44.789356984478935,45.79081632653062,43.67436743674367,47.22838137472284,44.4141689373297,46.58634538152611,45.6551724137931,42.77251184834123,45.006165228113446,44.97767857142857,46.92118226600985,45.57979334098737,45.00561167227834,47.994467496542185,43.7007874015748,44.70588235294118,44.79025710419486,45.40598783269886,1.6553235619327697,44.27510551883412,45.42651429540917,46.74016923308206
43,61.461490920862886,45.39559014267186,46.192893401015226,43.67924528301887,44.935064935064936,45.96100278551532,46.0377358490566,47.930574098798395,49.554140127388536,40.99264705882353,41.81459566074951,46.42375168690958,45.838509316770185,46.77623261694058,47.53309265944645,43.67436743674367,48.81656804733728,42.608695652173914,46.49859943977591,46.93877551020408,42.26267880364109,45.54579673776662,46.01398601398601,48.10281517747858,43.4561626429479,46.541617819460726,45.16129032258064,46.602972399150744,47.50337381916329,45.67627494456763,43.258426966292134,45.11278195488722,44.952893674293406,46.97156983930778,44.59295261239368,47.61904761904761,44.57446808510638,46.650998824911866,46.391752577319586,48.12239221140473,46.049046321525886,43.5041716328963,47.01704545454545,45.843520782396084,47.11779448621554,47.066326530612244,44.26229508196721,47.15447154471545,43.95465994962217,44.533947065592635,44.60916442048518,45.676575560493724,1.8234535709636246,44.57908921692821,45.987494399750666,46.96337125703186
44,61.461490920862886,46.44808743169399,44.149577804583835,44.60093896713615,45.08670520231214,45.19480519480519,45.3125,45.077105575326215,48.930817610062896,39.78739559605163,42.323232323232325,48.250728862973766,47.18670076726343,47.15762273901809,48.45758354755784,43.687150837988824,47.88732394366197,43.22916666666667,46.54696132596685,44.128553770086526,45.99708879184862,45.28061224489796,46.2962962962963,49.042145593869726,41.883519206939276,45.57522123893805,44.619105199516326,46.644295302013425,47.35413839891452,44.97767857142857,43.80475594493116,45.64369310793238,46.27285513361463,46.38196915776987,45.412844036697244,47.50623441396509,43.524416135881104,46.72036823935558,46.799431009957324,48.56770833333333,45.26166902404526,43.15673289183223,45.754119138149555,45.14218009478673,49.32065217391305,48.46248462484625,46.42857142857143,48.0,43.59949302915083,44.13716814159292,44.58689458689459,45.711945993165436,1.9947106304153668,44.59040568195498,45.60945717343522,47.0680748067529
45,61.467161016949156,45.3227931488801,44.810744810744815,44.921875,45.21531100478469,44.743276283618584,46.05103280680438,45.69377990430622,47.386759581881535,39.56456456456456,41.91033138401559,46.050870147255694,43.61820199778024,46.41555285540705,47.368421052631575,43.7980241492865,47.77327935222672,41.57441574415744,45.23809523809524,44.1747572815534,43.65079365079365,45.09803921568628,43.35511982570806,48.42767295597484,43.257676902536716,45.314109165808446,44.63869463869464,47.20357941834452,47.930574098798395,45.968586387434556,43.77224199288256,44.90291262135923,44.87004103967168,46.31336405529954,43.776824034334766,47.92176039119804,43.41517857142857,46.30261660978385,46.10951008645533,45.82857142857143,45.87412587412587,43.17180616740088,45.45454545454545,45.95545134818288,47.98994974874372,45.74095682613769,45.26558891454965,44.57831325301205,44.388398486759144,43.973214285714285,44.47403462050599,45.13112676756874,1.7380702889045758,44.02360003467406,45.22670312143997,46.050992141917206
46,61.467161016949156,45.33678756476684,45.24390243902439,45.17102615694165,45.373891001267424,47.01086956521739,45.102781136638455,46.8869123252859,48.517200474495844,39.62126729788783,42.12678936605317,46.986301369863014,45.1348182883939,47.266099635479954,48.5207100591716,44.06417112299465,48.04469273743017,44.289340101522846,46.883468834688344,45.55555555555556,45.6953642384106,45.4653937947494,46.29404617253949,47.92176039119804,42.004773269689736,47.570621468926554,46.206115515288786,48.61612515042118,47.6319350473613,46.626506024096386,45.16880093131548,45.07042253521127,44.36813186813187,46.172248803827756,47.38095238095238,48.29329962073325,44.58762886597938,46.64391353811149,45.839210155148095,47.539015606242494,44.680851063829785,44.2838370565046,46.675712347354136,45.0523864959255,49.554140127388536,49.37027707808564,46.17196702002356,48.369565217391305,44.40251572327044,44.97607655502392,44.76439790575916,46.01069154003141,1.9047996382277625,45.05689550574694,46.00558858758583,47.35223919458427
47,61.467161016949156,46.26865671641791,45.234899328859065,44.7463768115942,44.07185628742515,46.913580246913575,46.05433376455368,44.154370034052214,49.09310761789601,41.85639229422067,42.0533070088845,47.36111111111111,44.17531718569781,46.36678200692042,48.431618569636136,43.84787472035794,48.45070422535211,41.80432020330368,46.04409857328145,44.27745664739884,45.27296937416778,46.16352201257862,46.02774274905423,48.51851851851852,43.32855093256815,46.1847389558233,44.794188861985475,45.84870848708487,48.184357541899445,45.564516129032256,41.91919191919192,44.39511653718091,44.38202247191011,45.79207920792079,43.92419175027871,47.87096774193548,43.83419689119171,46.88644688644688,45.391061452513966,45.81861012956419,45.45454545454545,42.77777777777778,44.28223844282238,45.534591194968556,48.38709677419355,49.10941475826972,46.41975308641975,47.181372549019606,43.03178484107579,43.37997847147471,44.9438202247191,45.436204709600204,1.931025351044707,44.159606821963614,45.494568324757005,46.40651031654492
48,61.467161016949156,45.776566757493185,46.442953020134226,44.58041958041958,45.20383693045564,47.549668874172184,45.23506988564168,45.0887573964497,48.894062863795114,40.47277936962751,41.76857949200377,47.625698324022345,43.83561643835616,46.06613454960091,48.595848595848594,43.73601789709172,47.2630173564753,42.91091593475534,45.955882352941174,45.078979343863914,45.57823129251701,46.28930817610063,46.74479166666667,48.595848595848594,44.08759124087591,46.85598377281947,44.52554744525548,47.640449438202246,48.01762114537445,46.12794612794613,42.7801724137931,45.023696682464454,45.359281437125745,46.9790382244143,45.17876489707476,47.36196319018405,45.18430439952438,47.5669099756691,45.64032697547684,45.66929133858268,45.821325648414984,45.039018952062435,45.53349875930521,45.46599496221663,50.20080321285141,49.36386768447837,46.65012406947891,48.37027379400261,43.20096269554753,44.50934579439252,45.12534818941504,45.8513687432246,1.9186532591255692,45.049009050012806,45.65480915702976,47.19202257346005
49,61.467161016949156,46.15384615384615,44.85006518904824,46.29213483146067,45.625,47.12643678160919,45.78005115089514,45.56962025316456,49.33510638297872,39.95502248875562,42.46424642464247,47.59036144578313,47.043010752688176,47.11538461538461,49.26372155287818,43.86363636363637,49.48301329394387,44.382801664355064,47.78761061946903,44.75703324808184,44.47674418604651,45.68062827225131,47.82608695652174,48.81578947368421,43.66754617414248,48.57549857549858,44.31818181818182,49.72527472527473,47.3756906077348,48.25581395348838,45.76976421636616,46.01063829787234,44.96551724137931,47.112860892388454,45.812807881773395,48.46461949265687,45.00665778961385,46.59367396593674,46.3855421686747,49.2063492063492,45.63380281690141,45.01466275659824,46.5564738292011,45.23809523809524,49.58217270194986,50.29325513196481,47.22921914357683,47.988077496274215,43.65079365079365,45.62584118438762,44.70108695652174,46.39994540029443,2.072964421901246,45.00865903135995,46.22299049265341,47.81646787225856
50,61.467161016949156,45.15723270440252,45.08196721311475,44.09881061299177,44.52554744525548,47.33812949640288,45.06880733944954,45.32544378698225,47.325581395348834,39.93925588458618,41.03585657370518,46.00262123197903,42.731277533039645,46.975546975546976,46.41638225255973,44.26229508196721,49.0990990990991,41.3677130044843,46.09271523178808,43.7070938215103,43.401015228426395,46.162927981109796,46.04409857328145,47.97136038186158,41.12903225806452,45.83333333333333,45.2353616532721,48.5645933014354,47.24409448818898,47.13930348258707,44.32234432234432,45.42032622333751,45.348837209302324,45.6299659477866,43.33694474539545,48.113207547169814,45.0354609929078,46.895787139689574,46.35135135135135,47.61904761904761,46.38069705093834,43.53233830845771,45.03225806451613,44.46952595936794,47.71634615384615,45.73991031390135,44.85373781148429,47.37550471063257,43.82566585956417,45.62043795620438,44.25806451612903,45.34308514338298,1.974242959608592,44.27730739206149,45.384581716319914,46.77593591790711
