Depth,Train,Test1,Test2,Test3,Test4,Test5,Test6,Test7,Test8,Test9,Test10,Test11,Test12,Test13,Test14,Test15,Test16,Test17,Test18,Test19,Test20,Test21,Test22,Test23,Test24,Test25,Test26,Test27,Test28,Test29,Test30,Test31,Test32,Test33,Test34,Test35,Test36,Test37,Test38,Test39,Test40,Test41,Test42,Test43,Test44,Test45,Test46,Test47,Test48,Test49,Test50,Mean,STD,First_Quartile,Median,Third_Quartile
21,64.72274927199489,63.25081168831169,63.717532467532465,62.2666396103896,63.12905844155844,63.403003246753244,62.71306818181818,63.382711038961034,63.64650974025974,60.9172077922078,62.631899350649356,63.72767857142857,63.017451298701296,63.13920454545454,63.74797077922077,62.5202922077922,64.16396103896103,63.271103896103895,62.97686688311688,64.0523538961039,63.037743506493506,64.2958603896104,63.291396103896105,64.44805194805194,63.179788961038966,63.737824675324674,63.16964285714286,64.25527597402598,64.0523538961039,63.159496753246756,63.382711038961034,63.05803571428571,62.601461038961034,63.3015422077922,62.81452922077923,63.291396103896105,63.338406900050735,63.58193810248605,64.41400304414003,63.084728564180615,64.03855910705227,64.15017757483511,62.94266869609335,63.22678843226789,63.65296803652968,62.790461694571285,63.693556570268896,64.19076610857432,63.61237950279046,62.658548959918825,62.63825469304921,63.335332821034875,0.6431857612988083,63.02252435064935,63.291396103896105,63.72514204545455
22,64.80229714784338,63.44358766233766,63.413149350649356,62.45941558441559,63.21022727272727,63.05803571428571,62.71306818181818,63.31168831168831,63.605925324675326,60.97808441558441,62.510146103896105,63.605925324675326,63.05803571428571,63.0275974025974,63.271103896103895,61.78977272727273,64.0625,63.2609577922078,62.7739448051948,64.13352272727273,62.94642857142857,64.14366883116884,62.601461038961034,63.84943181818182,62.66233766233766,63.5349025974026,62.98701298701299,64.12337662337663,63.91030844155844,63.078327922077925,63.11891233766234,62.88555194805194,62.32751623376623,63.13920454545454,62.79423701298701,63.16964285714286,63.06443429731101,63.399289700659565,64.43429731100963,62.76002029426687,63.9066463723998,63.55149670218163,63.145611364789445,62.8209030948757,63.66311516996449,63.09487569761543,63.12531709791984,63.99797057331303,63.74429223744292,62.404870624048705,62.8209030948757,63.17786106745867,0.6317990784665048,62.8209030948757,63.13226082168719,63.5923181690519
23,64.86195805472975,63.25081168831169,63.484172077922075,62.57102272727273,63.24066558441559,63.382711038961034,62.601461038961034,63.2609577922078,63.49431818181818,61.840503246753244,62.57102272727273,63.524756493506494,63.078327922077925,62.97686688311688,63.5349025974026,61.90137987012987,63.961038961038966,63.05803571428571,62.86525974025974,64.0523538961039,62.956574675324674,64.25527597402598,63.24066558441559,63.91030844155844,62.98701298701299,63.36241883116883,62.94642857142857,63.83928571428571,63.76826298701299,62.88555194805194,62.72321428571429,62.96672077922077,62.5202922077922,63.037743506493506,62.631899350649356,63.149350649350644,62.97311009639777,63.31811263318112,64.45459157787926,62.8411973617453,63.9066463723998,63.561643835616444,63.11516996448503,62.63825469304921,63.4906139015728,62.90208016235413,63.206494165398276,64.38356164383562,63.34855403348554,62.404870624048705,62.81075596144089,63.18374463404429,0.5613691831317811,62.87033279220779,63.132260306917836,63.49339211175683
24,64.92973609180474,63.149350649350644,63.331980519480524,62.32751623376623,63.331980519480524,63.35227272727273,62.4797077922078,62.96672077922077,63.34212662337663,60.815746753246756,62.65219155844156,63.49431818181818,62.99715909090909,63.230519480519476,63.331980519480524,61.91152597402597,63.75811688311688,63.21022727272727,62.956574675324674,64.03206168831169,62.80438311688312,63.930600649350644,63.159496753246756,63.8088474025974,62.66233766233766,63.403003246753244,62.97686688311688,64.12337662337663,63.8088474025974,63.149350649350644,63.0478896103896,62.87540584415584,62.27678571428571,62.98701298701299,62.449269480519476,62.7333603896104,63.135464231354646,63.02384576357179,64.34297311009641,62.86149162861492,63.977676306443435,63.73414510400812,63.084728564180615,62.78031456113647,63.55149670218163,62.87163876204972,63.25722983257231,64.17047184170472,63.62252663622526,62.3845763571791,62.729578893962454,63.12794141265888,0.626992696727969,62.81866024481607,63.14240744035264,63.47148944805195
25,64.99061456821941,63.28125,63.331980519480524,62.236201298701296,63.403003246753244,63.149350649350644,62.57102272727273,63.382711038961034,63.545048701298704,61.059253246753244,62.71306818181818,63.5551948051948,63.35227272727273,62.7333603896104,63.47402597402597,62.043425324675326,63.98133116883117,63.44358766233766,62.98701298701299,64.11323051948052,62.88555194805194,63.87987012987013,62.71306818181818,63.74797077922077,62.83482142857143,63.271103896103895,62.87540584415584,63.798701298701296,63.89001623376623,62.844967532467535,62.824675324675326,62.88555194805194,62.35795454545454,62.99715909090909,62.91599025974026,63.149350649350644,63.09487569761543,63.206494165398276,64.30238457635717,62.89193302891933,63.916793505834605,63.43987823439878,63.399289700659565,62.729578893962454,63.50076103500761,63.19634703196348,63.09487569761543,64.02841197361745,63.58193810248605,62.09030948756976,62.790461694571285,63.149856461714336,0.5964243837880653,62.83735795454545,63.17284884065706,63.4940772697622
26,65.03830270807755,62.99715909090909,63.149350649350644,62.08400974025974,63.179788961038966,63.0275974025974,62.510146103896105,62.631899350649356,63.078327922077925,61.57670454545454,62.56087662337663,63.39285714285714,62.763798701298704,62.72321428571429,63.331980519480524,61.921672077922075,63.92045454545454,63.16964285714286,62.57102272727273,63.717532467532465,62.78409090909091,63.971185064935064,62.78409090909091,63.61607142857143,62.96672077922077,63.12905844155844,62.69277597402597,63.8291396103896,63.70738636363637,62.54058441558441,62.5202922077922,62.743506493506494,62.175324675324674,62.81452922077923,62.297077922077925,62.85511363636363,62.89193302891933,63.10502283105023,64.21106037544394,62.48604769152715,63.947234906139016,63.368848300355154,62.8411973617453,62.77016742770167,63.368848300355154,63.00355149670218,63.16590563165906,64.14003044140031,63.59208523592085,62.27295788939624,62.77016742770167,62.99340084224502,0.5774632727261713,62.64711850649351,62.92932690407005,63.3596313551365
27,65.07665614821879,63.179788961038966,63.24066558441559,61.87094155844156,63.46387987012987,63.36241883116883,62.32751623376623,63.078327922077925,63.403003246753244,60.79545454545454,62.449269480519476,63.10876623376623,62.743506493506494,62.68262987012987,63.13920454545454,61.769480519480524,63.8291396103896,62.824675324675326,62.824675324675326,64.0726461038961,62.56087662337663,63.90016233766234,62.98701298701299,63.98133116883117,63.291396103896105,63.49431818181818,62.72321428571429,63.74797077922077,63.66680194805194,62.844967532467535,62.72321428571429,62.743506493506494,62.2260551948052,62.81452922077923,62.510146103896105,62.92613636363637,63.074581430745816,63.216641298833075,64.21106037544394,62.90208016235413,63.947234906139016,63.41958396752917,63.34855403348554,62.668696093353624,63.15575849822426,62.42516489091832,62.91222729578894,63.896499238964985,63.68340943683409,62.34398782343988,62.89193302891933,63.02810084702208,0.645195501047022,62.72321428571429,63.030797208879406,63.41543878733519
28,65.11419787534118,62.79423701298701,62.97686688311688,61.7390422077922,63.331980519480524,63.05803571428571,61.89123376623377,63.159496753246756,63.037743506493506,61.49553571428571,62.21590909090909,63.078327922077925,62.702922077922075,62.550730519480524,62.91599025974026,61.78977272727273,63.63636363636363,62.54058441558441,62.67248376623377,63.70738636363637,62.43912337662337,63.25081168831169,62.90584415584416,63.70738636363637,62.65219155844156,62.7536525974026,62.53043831168831,63.413149350649356,63.42329545454546,61.9521103896104,62.18547077922077,62.631899350649356,62.256493506493506,62.297077922077925,62.7536525974026,62.42897727272727,62.55707762557078,63.084728564180615,63.55149670218163,62.587519025875196,63.86605783866058,63.0339928970066,63.277524099441905,62.36428209030949,62.86149162861492,62.31354642313547,62.607813292744794,64.40385591070522,63.43987823439878,62.28310502283105,62.587519025875196,62.793922118279994,0.5911108560767548,62.431513798701296,62.72828733766234,63.14080470598022
29,65.13996976369005,63.078327922077925,63.31168831168831,62.12459415584416,63.06818181818182,63.0478896103896,62.368100649350644,62.58116883116883,63.32183441558441,61.586850649350644,62.72321428571429,63.49431818181818,62.86525974025974,62.81452922077923,63.57548701298701,61.921672077922075,63.95089285714286,63.24066558441559,62.601461038961034,63.36241883116883,62.88555194805194,63.87987012987013,62.78409090909091,63.818993506493506,62.72321428571429,63.08847402597403,62.64204545454546,63.86972402597403,63.67694805194806,62.510146103896105,62.66233766233766,62.7333603896104,62.08400974025974,62.97686688311688,62.34780844155844,62.85511363636363,63.00355149670218,63.19634703196348,64.00811770674785,62.55707762557078,63.61237950279046,63.34855403348554,62.719431760527655,62.607813292744794,63.206494165398276,63.19634703196348,63.145611364789445,63.987823439878234,63.60223236935566,62.42516489091832,62.77016742770167,62.999284470602966,0.5554680027483049,62.64711850649351,62.99020918990953,63.34187412901026
30,65.17000314538794,62.68262987012987,63.12905844155844,62.43912337662337,63.45373376623377,63.10876623376623,62.175324675324674,63.44358766233766,63.32183441558441,60.89691558441559,62.67248376623377,63.56534090909091,63.32183441558441,62.91599025974026,63.484172077922075,61.962256493506494,63.8291396103896,63.22037337662337,62.89569805194806,63.95089285714286,62.743506493506494,63.43344155844156,63.331980519480524,63.65665584415584,62.844967532467535,63.31168831168831,62.66233766233766,64.0523538961039,63.47402597402597,63.078327922077925,63.017451298701296,62.97686688311688,62.31737012987013,62.844967532467535,62.844967532467535,62.79423701298701,63.19634703196348,62.90208016235413,63.86605783866058,62.80060882800609,63.480466768138,63.66311516996449,63.287671232876704,62.41501775748352,63.12531709791984,62.851344495180115,63.084728564180615,64.32267884322678,63.409436834094365,62.597666159309995,62.57737189244038,63.068684212477024,0.5799191651091972,62.79582996674178,63.09674739897342,63.44105113636364
31,65.17730856255771,62.824675324675326,62.98701298701299,62.07386363636363,63.413149350649356,63.21022727272727,62.256493506493506,63.12905844155844,63.13920454545454,60.9375,62.30722402597403,63.189935064935064,62.72321428571429,62.763798701298704,63.2609577922078,62.01298701298701,63.930600649350644,62.87540584415584,63.16964285714286,63.70738636363637,62.631899350649356,63.5551948051948,63.230519480519476,63.83928571428571,62.621753246753244,63.10876623376623,62.80438311688312,63.91030844155844,63.413149350649356,62.80438311688312,62.80438311688312,62.86525974025974,62.4797077922078,62.743506493506494,62.41883116883117,62.763798701298704,63.00355149670218,63.00355149670218,63.96752917300863,62.93252156265855,63.57179096905124,63.50076103500761,63.19634703196348,62.42516489091832,62.76002029426687,62.49619482496195,62.76002029426687,64.25164890918316,63.52105530187722,62.49619482496195,62.48604769152715,62.9655973465905,0.5858800566890086,62.65472808441559,62.9039637034072,63.253348214285715
32,65.19131061213308,62.7739448051948,62.97686688311688,62.378246753246756,63.189935064935064,63.179788961038966,62.27678571428571,63.149350649350644,63.16964285714286,60.72443181818182,62.601461038961034,62.89569805194806,62.85511363636363,62.7536525974026,62.90584415584416,62.043425324675326,63.50446428571429,62.58116883116883,62.79423701298701,63.7885551948052,62.550730519480524,63.149350649350644,62.97686688311688,63.737824675324674,62.83482142857143,63.159496753246756,62.61160714285714,63.99147727272727,63.50446428571429,62.763798701298704,62.78409090909091,62.591314935064936,62.14488636363637,62.42897727272727,63.0073051948052,62.34780844155844,63.0339928970066,63.00355149670218,63.61237950279046,62.658548959918825,63.61237950279046,63.45002536783358,63.16590563165906,62.61796042617961,62.8411973617453,62.27295788939624,62.54693049213598,64.41400304414003,63.429731100963984,62.3845763571791,62.57737189244038,62.894978939756335,0.5835044813664018,62.58370535714286,62.84815549905447,63.16870855077191
33,65.19678967501041,62.80438311688312,63.10876623376623,62.19561688311688,63.11891233766234,63.34212662337663,62.175324675324674,62.67248376623377,63.017451298701296,60.85633116883117,62.35795454545454,63.12905844155844,62.31737012987013,63.017451298701296,62.99715909090909,61.840503246753244,63.84943181818182,62.42897727272727,62.763798701298704,63.35227272727273,62.550730519480524,63.605925324675326,62.78409090909091,63.74797077922077,62.56087662337663,63.20008116883117,62.621753246753244,64.1030844155844,63.45373376623377,63.0073051948052,62.743506493506494,62.66233766233766,62.27678571428571,62.510146103896105,62.063717532467535,62.81452922077923,62.96296296296296,63.09487569761543,63.96752917300863,62.668696093353624,63.63267376966007,63.34855403348554,62.851344495180115,62.33384069000507,62.729578893962454,62.36428209030949,62.729578893962454,64.14003044140031,63.4906139015728,62.3845763571791,62.48604769152715,62.864742664742664,0.6122682482204257,62.49207229461939,62.79423701298701,63.18232548701299
34,65.19780431628398,62.80438311688312,63.06818181818182,62.175324675324674,63.25081168831169,63.0275974025974,62.2666396103896,63.20008116883117,63.21022727272727,60.58238636363637,62.621753246753244,63.0275974025974,62.956574675324674,62.88555194805194,62.90584415584416,61.94196428571429,63.413149350649356,62.591314935064936,62.61160714285714,63.91030844155844,62.43912337662337,63.28125,63.413149350649356,63.717532467532465,62.92613636363637,63.12905844155844,62.80438311688312,64.03206168831169,63.35227272727273,62.87540584415584,63.149350649350644,62.54058441558441,62.32751623376623,62.510146103896105,63.0073051948052,62.2260551948052,62.99340436326738,63.11516996448503,63.60223236935566,62.89193302891933,63.54134956874683,63.328259766615936,63.35870116692035,62.506341958396746,62.92237442922375,62.3845763571791,62.790461694571285,64.39370877727042,63.45002536783358,62.54693049213598,62.45560629122273,62.929274109325476,0.6012386112613172,62.55802660286822,62.941355519480524,63.273640422077925
35,65.20084824010472,62.90584415584416,63.05803571428571,62.19561688311688,63.230519480519476,62.65219155844156,62.12459415584416,63.25081168831169,63.31168831168831,60.79545454545454,62.601461038961034,63.5349025974026,62.94642857142857,62.87540584415584,63.24066558441559,61.86079545454546,64.12337662337663,62.66233766233766,62.7333603896104,63.717532467532465,62.69277597402597,63.66680194805194,62.824675324675326,63.717532467532465,62.99715909090909,62.98701298701299,62.824675324675326,63.69724025974026,63.605925324675326,62.67248376623377,62.96672077922077,62.64204545454546,62.297077922077925,62.57102272727273,62.763798701298704,62.7333603896104,62.607813292744794,63.16590563165906,64.04870624048706,62.90208016235413,63.66311516996449,62.98325722983257,63.25722983257231,62.597666159309995,63.16590563165906,62.49619482496195,63.0339928970066,63.9066463723998,63.24708269913749,62.36428209030949,62.648401826484026,62.95139222459428,0.588062111918441,62.64934925947341,62.92613636363636,63.249879441018145
36,65.20490680519903,62.71306818181818,62.936282467532465,62.043425324675326,63.16964285714286,62.7536525974026,62.2260551948052,62.90584415584416,63.10876623376623,61.67816558441559,62.5202922077922,63.36241883116883,62.7333603896104,62.89569805194806,63.372564935064936,62.01298701298701,63.717532467532465,62.88555194805194,62.85511363636363,63.8088474025974,62.81452922077923,63.5551948051948,62.89569805194806,63.7885551948052,62.5202922077922,62.510146103896105,62.702922077922075,63.605925324675326,63.382711038961034,62.45941558441559,62.32751623376623,62.64204545454546,62.2463474025974,62.7536525974026,62.65219155844156,62.65219155844156,62.597666159309995,62.97311009639777,63.916793505834605,62.97311009639777,63.531202435312025,62.648401826484026,63.00355149670218,62.51648909183156,63.0441400304414,62.688990360223244,62.99340436326738,64.21106037544394,63.338406900050735,61.917808219178085,62.506341958396746,62.88138161622751,0.5353349553363607,62.53963569567165,62.83482142857143,63.154423701298704
37,65.2073419442556,63.13920454545454,63.09862012987013,62.175324675324674,63.24066558441559,63.149350649350644,62.21590909090909,63.16964285714286,63.42329545454546,60.988230519480524,62.4797077922078,63.09862012987013,62.66233766233766,62.591314935064936,63.484172077922075,61.94196428571429,64.04220779220779,62.601461038961034,62.763798701298704,63.737824675324674,62.601461038961034,63.76826298701299,62.78409090909091,63.76826298701299,62.97686688311688,63.21022727272727,62.64204545454546,64.13352272727273,63.524756493506494,62.7739448051948,62.57102272727273,62.91599025974026,62.368100649350644,62.87540584415584,62.46956168831169,62.69277597402597,63.11516996448503,63.307965499746324,64.08929477422627,62.78031456113647,63.63267376966007,63.4703196347032,63.074581430745816,62.54693049213598,62.91222729578894,62.43531202435312,62.790461694571285,64.04870624048706,63.277524099441905,62.404870624048705,62.67884322678843,62.9729029326204,0.6012712889190037,62.601461038961034,62.914108777764596,63.30035514967022
38,65.21221222236878,62.94642857142857,63.11891233766234,61.75933441558441,63.12905844155844,63.078327922077925,62.28693181818182,62.83482142857143,63.22037337662337,60.87662337662337,62.297077922077925,63.36241883116883,62.763798701298704,62.78409090909091,63.44358766233766,61.87094155844156,63.90016233766234,62.89569805194806,62.67248376623377,63.5551948051948,62.94642857142857,63.70738636363637,63.037743506493506,63.77840909090909,62.96672077922077,63.05803571428571,62.71306818181818,63.5551948051948,63.69724025974026,62.58116883116883,62.5,62.631899350649356,62.18547077922077,62.78409090909091,62.449269480519476,62.94642857142857,62.93252156265855,63.16590563165906,63.96752917300863,62.49619482496195,63.54134956874683,63.29781836631152,62.97311009639777,62.3845763571791,63.084728564180615,63.0339928970066,62.90208016235413,64.09944190766109,63.399289700659565,62.45560629122273,62.77016742770167,62.93678267920562,0.5923985890518934,62.64204545454546,62.94642857142857,63.27845711888948
39,65.21200929411407,63.037743506493506,63.179788961038966,61.6984577922078,63.16964285714286,62.824675324675326,62.19561688311688,63.0275974025974,63.57548701298701,61.4448051948052,62.45941558441559,63.524756493506494,62.702922077922075,62.936282467532465,63.46387987012987,61.820211038961034,63.92045454545454,63.0478896103896,62.81452922077923,63.66680194805194,62.743506493506494,63.70738636363637,62.94642857142857,63.737824675324674,62.7333603896104,62.7333603896104,62.71306818181818,63.5349025974026,63.65665584415584,62.398538961038966,62.510146103896105,62.68262987012987,62.20576298701299,62.743506493506494,62.5,62.550730519480524,62.57737189244038,63.34855403348554,63.957382039573815,62.92237442922375,63.55149670218163,62.80060882800609,63.24708269913749,62.506341958396746,63.206494165398276,62.88178589548452,63.02384576357179,64.04870624048706,63.63267376966007,61.99898528665651,62.719431760527655,62.94063803395995,0.5893574989584521,62.603686386862755,62.90208016235414,63.43504841096879
40,65.21342979189707,62.83482142857143,63.06818181818182,61.769480519480524,62.956574675324674,63.0478896103896,62.20576298701299,62.5202922077922,63.13920454545454,61.6984577922078,62.46956168831169,63.13920454545454,62.54058441558441,62.69277597402597,62.87540584415584,61.90137987012987,63.44358766233766,62.510146103896105,62.5202922077922,63.24066558441559,62.42897727272727,63.42329545454546,62.7536525974026,63.69724025974026,62.743506493506494,62.7536525974026,62.7333603896104,63.24066558441559,63.67694805194806,62.236201298701296,62.297077922077925,62.621753246753244,62.155032467532465,62.2463474025974,62.2666396103896,62.35795454545454,62.45560629122273,63.19634703196348,63.58193810248605,62.51648909183156,63.59208523592085,62.851344495180115,62.96296296296296,62.44545915778793,62.587519025875196,62.587519025875196,62.628107559614406,64.17047184170472,63.45002536783358,62.33384069000507,62.63825469304921,62.764090904972754,0.5215447323189369,62.44799594114663,62.66551533353759,63.12144886363636
41,65.21566200269895,63.11891233766234,63.22037337662337,61.982548701298704,63.22037337662337,63.189935064935064,62.2463474025974,63.10876623376623,63.39285714285714,61.41436688311688,62.64204545454546,63.21022727272727,63.12905844155844,62.81452922077923,63.09862012987013,61.91152597402597,63.545048701298704,62.398538961038966,62.956574675324674,63.68709415584416,62.56087662337663,63.49431818181818,63.331980519480524,63.798701298701296,63.149350649350644,63.06818181818182,62.763798701298704,63.5551948051948,63.57548701298701,62.398538961038966,62.550730519480524,62.7333603896104,62.16517857142857,62.64204545454546,62.763798701298704,62.43912337662337,62.78031456113647,63.16590563165906,63.68340943683409,63.0441400304414,63.68340943683409,63.18619989852866,63.277524099441905,62.57737189244038,62.94266869609335,62.44545915778793,62.78031456113647,64.41400304414003,63.368848300355154,62.32369355657027,62.88178589548452,62.95666914579586,0.5513138129231246,62.59354028296665,63.05616092431161,63.26323641873727
42,65.21647371571781,62.99715909090909,63.20008116883117,62.08400974025974,63.25081168831169,63.06818181818182,62.31737012987013,63.230519480519476,63.50446428571429,61.54626623376623,62.5202922077922,63.43344155844156,63.179788961038966,62.98701298701299,63.5146103896104,61.921672077922075,63.70738636363637,62.97686688311688,62.7739448051948,63.930600649350644,62.743506493506494,63.605925324675326,63.3015422077922,63.798701298701296,62.81452922077923,63.0275974025974,62.7333603896104,63.5146103896104,63.484172077922075,62.550730519480524,62.91599025974026,62.844967532467535,62.21590909090909,62.936282467532465,62.99715909090909,62.702922077922075,62.63825469304921,63.17605276509386,63.93708777270422,62.87163876204972,63.531202435312025,63.277524099441905,63.38914256722475,62.55707762557078,63.09487569761543,63.013698630136986,62.97311009639777,64.47488584474887,63.45002536783358,62.3845763571791,62.61796042617961,63.03438999008348,0.5431134871576213,62.73589691558442,63.00542886052304,63.42236681063736
43,65.21667664397253,62.92613636363637,63.11891233766234,62.08400974025974,63.13920454545454,62.92613636363637,62.18547077922077,62.90584415584416,63.35227272727273,60.79545454545454,62.30722402597403,63.35227272727273,62.631899350649356,62.96672077922077,63.28125,61.89123376623377,63.798701298701296,62.631899350649356,62.702922077922075,63.44358766233766,62.80438311688312,63.67694805194806,62.88555194805194,63.77840909090909,62.824675324675326,63.037743506493506,62.71306818181818,63.98133116883117,63.403003246753244,62.88555194805194,62.86525974025974,62.67248376623377,62.28693181818182,62.743506493506494,62.54058441558441,62.81452922077923,62.851344495180115,63.206494165398276,63.926940639269404,62.719431760527655,63.62252663622526,62.99340436326738,63.084728564180615,62.49619482496195,63.06443429731101,62.74987316083207,63.135464231354646,64.16032470826991,63.328259766615936,62.28310502283105,62.67884322678843,62.933129669987544,0.581080714802821,62.68486293957184,62.895698051948045,63.26256104134957
44,65.21667664397253,63.017451298701296,63.20008116883117,62.12459415584416,63.149350649350644,62.80438311688312,62.33766233766234,63.28125,63.32183441558441,61.7390422077922,62.54058441558441,63.22037337662337,62.956574675324674,62.72321428571429,63.017451298701296,61.88108766233766,63.66680194805194,62.58116883116883,62.824675324675326,63.70738636363637,62.46956168831169,63.35227272727273,62.45941558441559,63.67694805194806,62.824675324675326,62.87540584415584,62.64204545454546,63.49431818181818,63.605925324675326,62.38839285714286,62.5,62.64204545454546,62.21590909090909,62.54058441558441,62.7536525974026,62.43912337662337,62.465753424657535,63.135464231354646,63.66311516996449,62.719431760527655,63.561643835616444,62.76002029426687,63.25722983257231,62.597666159309995,62.77016742770167,62.61796042617961,62.57737189244038,64.17047184170472,63.409436834094365,62.12075088787417,62.729578893962454,62.87062612837442,0.5163255503668577,62.54058441558441,62.76509386098427,63.24801571858507
45,65.2176912852461,62.99715909090909,62.97686688311688,62.2666396103896,63.230519480519476,62.824675324675326,62.19561688311688,62.78409090909091,63.605925324675326,61.596996753246756,62.61160714285714,63.11891233766234,62.89569805194806,62.97686688311688,63.06818181818182,61.93181818181818,63.626217532467535,62.621753246753244,62.844967532467535,63.626217532467535,62.53043831168831,63.46387987012987,62.83482142857143,63.72767857142857,63.037743506493506,62.824675324675326,62.7333603896104,63.717532467532465,63.717532467532465,62.591314935064936,62.83482142857143,62.68262987012987,62.236201298701296,62.56087662337663,62.702922077922075,62.30722402597403,62.668696093353624,63.267376966007106,63.54134956874683,63.02384576357179,63.58193810248605,62.86149162861492,63.22678843226789,62.56722475900558,62.851344495180115,62.41501775748352,62.628107559614406,64.04870624048706,63.60223236935566,62.25266362252664,62.658548959918825,62.90999430871006,0.5150068058539449,62.61414366883116,62.83989448051948,63.22958671845658
46,65.2176912852461,62.936282467532465,63.06818181818182,62.10430194805194,63.28125,63.230519480519476,62.14488636363637,63.16964285714286,63.179788961038966,60.99837662337663,62.42897727272727,63.037743506493506,62.91599025974026,62.7536525974026,62.87540584415584,61.921672077922075,63.76826298701299,62.53043831168831,62.83482142857143,63.74797077922077,62.398538961038966,63.3015422077922,62.89569805194806,63.77840909090909,62.80438311688312,63.10876623376623,62.71306818181818,63.798701298701296,63.524756493506494,62.71306818181818,62.7333603896104,62.621753246753244,62.31737012987013,62.35795454545454,62.92613636363637,62.54058441558441,62.67884322678843,63.00355149670218,63.62252663622526,62.90208016235413,63.59208523592085,63.277524099441905,63.29781836631152,62.33384069000507,62.587519025875196,62.36428209030949,62.61796042617961,64.37341451040082,63.52105530187722,62.55707762557078,62.465753424657535,62.89315177624253,0.5797356655912281,62.544707718081,62.885551948051955,63.2657729447113
47,65.2176912852461,62.91599025974026,62.97686688311688,62.12459415584416,63.149350649350644,63.291396103896105,62.20576298701299,63.31168831168831,63.34212662337663,60.99837662337663,62.56087662337663,63.10876623376623,62.7739448051948,62.67248376623377,62.98701298701299,61.982548701298704,63.605925324675326,62.5202922077922,62.763798701298704,63.66680194805194,62.46956168831169,63.42329545454546,63.0275974025974,63.69724025974026,62.96672077922077,63.179788961038966,62.631899350649356,63.798701298701296,63.58563311688312,62.57102272727273,62.5202922077922,62.89569805194806,62.20576298701299,62.46956168831169,62.67248376623377,62.46956168831169,62.94266869609335,63.10502283105023,63.72399797057331,62.57737189244038,63.561643835616444,63.287671232876704,63.307965499746324,62.56722475900558,62.668696093353624,62.526636225266365,62.628107559614406,64.25164890918316,63.54134956874683,62.43531202435312,62.729578893962454,62.90796642633115,0.5669393515359881,62.56246365728387,62.905844155844164,63.30382315078377
48,65.2176912852461,62.99715909090909,63.11891233766234,62.155032467532465,63.06818181818182,62.89569805194806,62.28693181818182,62.90584415584416,63.484172077922075,60.97808441558441,62.510146103896105,63.06818181818182,62.56087662337663,62.90584415584416,63.372564935064936,61.83035714285714,63.92045454545454,62.702922077922075,62.88555194805194,63.626217532467535,62.591314935064936,63.72767857142857,62.510146103896105,63.70738636363637,63.05803571428571,63.2609577922078,62.67248376623377,63.77840909090909,63.68709415584416,62.92613636363637,62.91599025974026,62.956574675324674,62.20576298701299,62.89569805194806,62.14488636363637,62.88555194805194,62.719431760527655,63.11516996448503,64.06900050735668,62.70928462709284,63.561643835616444,63.145611364789445,63.06443429731101,62.35413495687469,62.76002029426687,62.648401826484026,62.70928462709284,63.926940639269404,63.561643835616444,62.23236935565703,62.688990360223244,62.92927205024808,0.5877135804778869,62.65442231142146,62.90584415584416,63.23212118535321
49,65.2176912852461,63.10876623376623,63.20008116883117,62.155032467532465,63.36241883116883,62.67248376623377,62.2260551948052,63.22037337662337,63.524756493506494,61.56655844155844,62.79423701298701,63.291396103896105,62.7536525974026,62.743506493506494,63.20008116883117,61.77962662337663,64.01176948051948,62.57102272727273,62.79423701298701,63.67694805194806,62.510146103896105,63.70738636363637,62.591314935064936,63.8088474025974,62.844967532467535,62.89569805194806,62.71306818181818,63.56534090909091,63.545048701298704,62.7536525974026,62.71306818181818,62.7536525974026,62.21590909090909,62.743506493506494,62.42897727272727,62.86525974025974,62.73972602739726,63.267376966007106,63.987823439878234,62.96296296296296,63.54134956874683,63.0339928970066,63.409436834094365,62.475900558092334,62.87163876204972,62.35413495687469,62.688990360223244,63.68340943683409,63.328259766615936,62.35413495687469,62.63825469304921,62.93292479178609,0.5398162222506531,62.64681196134535,62.81960227272727,63.31904385093598
50,65.2176912852461,62.7739448051948,62.96672077922077,61.9724025974026,63.32183441558441,63.149350649350644,62.19561688311688,63.32183441558441,63.09862012987013,60.82589285714286,62.42897727272727,63.28125,63.13920454545454,62.88555194805194,63.403003246753244,61.850649350649356,63.818993506493506,63.078327922077925,63.017451298701296,63.940746753246756,62.91599025974026,63.35227272727273,63.35227272727273,63.798701298701296,62.57102272727273,63.20008116883117,62.72321428571429,63.859577922077925,63.43344155844156,62.69277597402597,62.67248376623377,62.80438311688312,62.41883116883117,62.7333603896104,63.06818181818182,62.85511363636363,63.06443429731101,62.88178589548452,63.957382039573815,63.09487569761543,63.561643835616444,63.37899543378995,63.460172501268396,62.465753424657535,63.0441400304414,62.91222729578894,63.013698630136986,64.49518011161847,63.399289700659565,62.374429223744286,62.506341958396746,63.01064855996363,0.6049717813292782,62.725750811688314,63.054287163876204,63.35227272727273
