MinLeafSize,Loss,BiasSquare,Variance
0.001,0.29597826086956525,0.18695652173913044,0.23667391304347826
0.011183673469387756,0.2645,0.16521739130434782,0.20149999999999998
0.02136734693877551,0.24776086956521737,0.1565217391304348,0.17780434782608695
0.031551020408163266,0.24241304347826087,0.17391304347826086,0.16945652173913045
0.04173469387755102,0.2468695652173913,0.18695652173913044,0.16504347826086957
0.051918367346938776,0.25256521739130433,0.2,0.1673913043478261
0.06210204081632653,0.26419565217391305,0.1826086956521739,0.1807608695652174
0.07228571428571429,0.27065217391304347,0.16956521739130434,0.19595652173913045
0.08246938775510204,0.26810869565217393,0.2,0.1952391304347826
0.0926530612244898,0.27206521739130435,0.22608695652173913,0.1952391304347826
0.10283673469387755,0.2744782608695652,0.23478260869565218,0.19460869565217392
0.1130204081632653,0.27647826086956523,0.25217391304347825,0.19499999999999998
0.12320408163265306,0.2745434782608696,0.24347826086956523,0.1937173913043478
0.13338775510204082,0.2749565217391305,0.25217391304347825,0.19034782608695652
0.14357142857142857,0.27684782608695657,0.24782608695652175,0.18706521739130438
0.15375510204081633,0.2839565217391305,0.24782608695652175,0.1756086956521739
0.16393877551020408,0.29058695652173916,0.24782608695652175,0.16406521739130434
0.17412244897959184,0.2923913043478261,0.2782608695652174,0.15878260869565217
0.1843061224489796,0.29173913043478267,0.28695652173913044,0.1503913043478261
0.19448979591836735,0.2905434782608696,0.28695652173913044,0.14219565217391303
0.2046734693877551,0.2888260869565218,0.28695652173913044,0.1311304347826087
0.21485714285714286,0.2896956521739131,0.28695652173913044,0.13569565217391305
0.2250408163265306,0.2931521739130435,0.28695652173913044,0.1206304347826087
0.23522448979591837,0.2945434782608696,0.28695652173913044,0.11836956521739131
0.24540816326530612,0.29510869565217396,0.28695652173913044,0.10767391304347826
0.2555918367346939,0.29556521739130437,0.28695652173913044,0.10230434782608697
0.26577551020408163,0.29700000000000004,0.28695652173913044,0.09952173913043479
0.2759591836734694,0.29665217391304355,0.28695652173913044,0.08395652173913043
0.28614285714285714,0.2962173913043479,0.28695652173913044,0.07521739130434782
0.2963265306122449,0.2962173913043479,0.28695652173913044,0.06986956521739131
0.30651020408163265,0.29400000000000004,0.28695652173913044,0.05530434782608696
0.3166938775510204,0.29267391304347834,0.28695652173913044,0.0453695652173913
0.32687755102040816,0.29215217391304354,0.28695652173913044,0.042673913043478263
0.3370612244897959,0.2918695652173914,0.28695652173913044,0.04073913043478261
0.3472448979591837,0.2918695652173914,0.28695652173913044,0.04073913043478261
0.35742857142857143,0.2918695652173914,0.28695652173913044,0.04073913043478261
0.3676122448979592,0.29165217391304354,0.28695652173913044,0.03891304347826087
0.37779591836734694,0.2913913043478262,0.28695652173913044,0.036347826086956525
0.3879795918367347,0.2913913043478262,0.28695652173913044,0.036347826086956525
0.39816326530612245,0.2913913043478262,0.28695652173913044,0.036347826086956525
0.4083469387755102,0.2905217391304349,0.28695652173913044,0.03352173913043479
0.41853061224489796,0.29023913043478267,0.28695652173913044,0.03123913043478261
0.4287142857142857,0.28969565217391313,0.28695652173913044,0.026391304347826088
0.43889795918367347,0.2894782608695653,0.28695652173913044,0.02391304347826087
0.4490816326530612,0.28741304347826097,0.28695652173913044,0.006760869565217392
0.459265306122449,0.2870869565217392,0.28695652173913044,0.0023043478260869566
0.46944897959183673,0.2870869565217392,0.28695652173913044,0.0023043478260869566
0.4796326530612245,0.28695652173913055,0.28695652173913044,0.0
0.48981632653061224,0.28695652173913055,0.28695652173913044,0.0
0.5,0.28695652173913055,0.28695652173913044,0.0
